date,name,value,icon
0151,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0151,"Britney Spears",1,
0151,"Miley Cyrus/Hannah Montana",1,
0152,"Fátima Lopes (apresentadora)",1,
0152,"Joana Latino",1,
0152,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
0152,"Liliana Campos",1,
0152,"Nuno Azinheira",1,
0152,"Manuel Serrão",1,
0153,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0153,"Bruno Mars",1,
0153,"Álvaro Sobrinho",1,
0153,"Manuel Subtil",1,
0153,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0154,"Salvador Sobral",1,
0154,"Quintino Aires",1,
0155,"Luis Pedro Gonçalves",1,
0155,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0155,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0155,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0155,"ONG Não troquem os nossos bebés",1,
0156,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0156,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0156,"Pedro Dias",1,
0156,"Luis Palito",1,
0156,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0156,"Héctor Herrera",1,
0156,"Cristiano Rolnado",1,
0156,"Angela Merkel",1,
0156,"Kátia Aveiro",1,
0157,"Bandeiras na praia",1,
0157,"Bárbara Bandeira",1,
0158,"Sofia Aparício",1,
0159,"Ricardo Martins Pereira",1,
0159,"Fernando Medina",1,
0159,Madonna,1,
0159,"Sofia Aparício",1,
0160,"Santana Lopes",1,
0160,"Gisela Serrano",1,
0160,"Duarte Lima",1,
0160,"Jorge Kapinha",1,
0160,"José Carlos Pereira",1,
0160,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0160,"Maria Vieira",1,
0160,"Bolas de Berlin",1,
0160,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0160,Toy,1,
0160,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0161,"Pessoas em hotéis",1,
0161,Xavier,1,
0161,"Daniel Leitão",1,
0162,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0162,"Salvador Sobral",1,
0162,"Academia de Alcochete",1,
0162,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0163,Xavier,1,
0163,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0164,"Sérgio Ramos",1,
0164,"Ricardo Robles",1,
0164,"Heloísa Apolónia",1,
0164,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0164,"Rita Ferro Rodrigues",1,
0164,"Betos do CDS",1,
0165,"Jeremy Hunt",1,
0165,"Sérgio Ramos",1,
0165,"Duarte e Companhia",1,
0165,"Lucia Hunt",1,
0165,"Quim Barreiros",1,
0166,"Jornal i",1,
0166,"Jornal Voz de Passo de Arcos",1,
0166,"Afonso Cautela",1,
0166,"Rui Caeiro",1,
0166,Caracóis,1,
0167,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0167,"Festa de Verão TVI",1,
0167,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0167,"Ana Sofia Martins",1,
0167,"Luís Borges",1,
0167,"Mónica Jardim",1,
0167,"Iva Domingues",1,
0167,Serginho,1,
0167,"Filipa Garnel",1,
0167,"Filipe Ferreira",1,
0168,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0168,"Lourenço Ortigão",1,
0168,"Ana Sofia",1,
0168,"Pedro Granger",1,
0168,"Mónica Jardim",1,
0168,"São José Correia",1,
0168,"Olívia Ortiz",1,
0169,"Proteção Civil",1,
0169,"Sofia Vala Rocha",1,
0169,"João Quadros",1,
0169,"Ricardo Robles",1,
0169,Quechua,1,
0169,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0169,"Carlos Santos Silva",1,
0169,C&A,1,
0169,"Praia da Comporta",1,
0169,Decathlon,1,
0169,McDonald's,1,
0169,easyJet,1,
0169,Lidl,1,
0169,"Iogurtes Marca Branca",1,
0169,"Iogurtes Longa Vida",1,
0169,"Calçado Guimarães",1,
0169,Prada,1,
0169,Mocassins,1,
0170,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0170,"Concorrentes Love On Top 43",1,
0170,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0171,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0171,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0171,"Concorrentes Love On Top 43",1,
0171,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0172,"David Hasselhoff",1,
0172,"David Carreira",1,
0172,"Rei dos Frangos de Moscavide",1,
0172,"Ricardo Sá",1,
0172,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0172,"Morangos com Açúcar",1,
0172,Telepizza,1,
0173,"Pessoas no festival Sudoeste",1,
0173,"Paulo Sousa",1,
0173,"Shawn Mendes",1,
0173,Piruka,1,
0173,"MC Fioti",1,
0174,"Kevin Sampaio",1,
0174,"Jonathan Sampaio",1,
0174,"Dolores Aveiro",1,
0174,"Ana Sofia",1,
0174,"Eric Ribeiro",1,
0174,"Judite Sousa",1,
0174,"Júlia Pinheiro",1,
0174,"Filipa Sabrosa",1,
0174,"Assunção Cristas",1,
0174,"Vanessa Martins",1,
0174,"Pipinha Jardim",1,
0174,"Cátia Palhinha",1,
0174,"Sónia Araújo",1,
0174,"Pedro Miguel Ramos",1,
0174,"Fernanda Serrano",1,
0174,"Jéssica Ataíde",1,
0174,"Tiago Ginga",1,
0174,"Gabriela Santana",1,
0174,"Inês Herédia",1,
0175,"Tatiana Boa Nova",1,
0175,"Rúben Boa Nova",1,
0175,"Chef Sanches",1,
0175,"Frigideira Master Copper",1,
0176,"Julen Lopetegui",1,
0176,Algarve,1,
0176,"Freda Jackson",1,
0177,Xavier,1,
0177,"Ricardo Salgado",1,
0177,"Carolina Patrocínio",1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png/330px-Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png
0177,"Gonçalo Uva",1,
0177,"Daniel Leitão",1,
0178,"Família Jardim",1,
0178,"Daniel Leitão",1,
0178,"Carolina Patrocínio",1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png/330px-Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png
0179,"Daniel Sampaio",1,
0179,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0179,"Vitor Espadinha",1,
0180,"Luis Fonsi",1,
0180,"Daddy Yankee",1,
0180,Xavier,1,
0180,Ágata,1,
0180,Romana,1,
0181,"David Carreira",1,
0181,Dora,1,
0181,"Francisco Carvalho",1,
0181,Ágata,1,
0182,"Prof. Adama",1,
0182,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0182,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0183,"Grelhar à Benfica",1,
0183,"Cambridge Analytica",1,
0183,"Daniel Leitão",1,
0183,"Vitor Paneira",1,
0183,"Paulo Frute",1,
0183,"Augusto Inácio",1,
0183,Pauleta,1,
0183,"Ricardo Trêpa",1,
0183,"Henrique Sá Pessoa",1,
0183,"José Avillez",1,
0183,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0184,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0184,"Loja Azul",1,
0184,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0184,"Loja Verde",1,
0184,"Sérgio Conceição",1,
0185,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0185,"Donald Trump",1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0185,"Dina Aguiar",1,
0186,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0186,SirKazzio,1,
0186,"Frederico Varandas",1,
0186,"Sporting Clube de Portugal",1,
0186,Benfica,1,
0186,"José Maria Ricciardi",1,
0186,"Alexandre Cavaleri",1,
0186,"Azulejos de Alvalade",1,
0187,"Rita Pereira",1,
0187,PNR,1,
0187,"Marie Le Pen",1,
0187,"David Carreira",1,
0187,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0187,"Santana Lopes",1,
0187,"Sofia Ribeiro (atriz)",1,
0187,"Manuel Luís Goucha",1,
0187,"Zeca Afonso",1,
0187,"Sociedade Portuguesa de Autores",1,
0187,"Fernanda Serrano",1,
0187,"Miguel Sousa Tavares",1,
0187,"Sara Matos",1,
0187,"Oceana Basílio",1,
0187,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0187,"Moussa Marega",1,
0187,"José Gomes Ferreira",1,
0187,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0187,"Fernando Pimenta",1,
0187,"Vitor Espadinha",1,
0187,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0187,"Luís Filipe Vieira",1,
0187,"Cinha Jardim",1,
0187,"Pedro Lima",1,
0187,"Feijoada da Caras",1,
0187,Agosto,1,
0188,Youtubers,1,
0188,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0188,"Rita Ferro Rodrigues",1,
0188,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0188,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0188,"Luis Franco Bastos",1,
0188,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0188,"Jorge Jesus",1,https://upload.wikimedia.org/wikipedia/commons/1/18/2020-02-17_Encontro_com_T%C3%A9cnico_do_Flamengo%2C_Jorge_Jesus_%28cropped%29.jpg
0189,"João Catarré",1,
0189,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0189,"Morangos com Açúcar",1,
0190,"David Carreira",1,
0190,"Rita Pereira",1,
0190,"Cláudia Vieira",1,
0190,"Diogo Valsassina",1,
0190,"Carlos Areia",1,
0190,"Família Rochinha",1,
0190,"Morangos com Açúcar",1,
0190,"Tupac Shakur",1,
0190,"Duarte Siopa",1,
0190,"Paulo Rocha",1,
0191,"Dieta Paleo",1,
0191,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0191,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0191,"Utilizadores da Bimby",1,
0191,"Grupos de Mães",1,
0191,"Grupos do Facebook",1,
0192,"Sporting Clube de Portugal",1,
0192,"Pedro Madeira Rodrigues",1,
0192,"José Maria Ricciardi",1,
0192,"Rui Rego",1,
0192,"Paulo Paiva dos Santos",1,
0193,"Frederico Varandas",1,
0193,"Cláudia Lopes",1,
0193,"Paulo Paiva dos Santos",1,
0193,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0193,"Sporting Clube de Portugal",1,
0193,"Rodrigo Roquete",1,
0193,Croquetes,1,
0193,Gambrinus,1,
0193,"William Carvalho",1,
0193,"José Pina",1,
0193,Benfica,1,
0193,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0193,"Jaime Marta Soares",1,
0194,Burlões,1,
0194,"Oprah Winfrey",1,
0194,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0194,"José Ferreira",1,
0195,"Grupos de dietas paleo",1,
0196,"João César das Neves",1,
0196,"Grupos de dietas paleo",1,
0196,Venezuela,1,
0197,"José Pedro Gomes",1,
0197,"Sporting Clube de Portugal",1,
0197,"Carla Ferreira",1,
0197,"Frederico Varandas",1,
0198,"Regresso às aulas",1,
0198,Estudantes,1,
0198,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0198,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0198,Wuant,1,
0198,Intermache,1,
0198,Youtubers,1,
0198,Stapples,1,
0198,"David Carreira",1,
0198,Continente,1,
0198,D8,1,
0198,"Diogo Piçarra",1,
0198,"Soraia Chaves",1,
0198,Vadafone,1,
0198,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0199,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
0199,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0199,"José Mourinho",1,
0199,SIC,1,
0199,"Rodrigo Guedes de Carvalho",1,
0199,"Elton John",1,
0199,Feiras,1,
0199,Xavier,1,
0199,"Filho da Cristina Ferreira",1,
0199,"Novelas da SIC",1,
0199,"Lady Diana",1,
0200,Praxes,1,
0200,"Alunos da Faculdade de Arquitectura",1,
0200,"Eduardo Souto Moura",1,
0200,"Álvaro Siza Vieira",1,
0200,"Alunos Instituto Piaget",1,
0201,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0201,"Defensores das Praxes",1,
0201,"Reportagens sobre Praxes",1,
0201,Caloiros,1,
0201,"Prós e Contras",1,
0201,"Ana Markl",1,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0201,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0201,"Fernanda Câncio",1,
0202,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0202,"Egas e Becas",1,
0202,"Monstro das Bolachas",1,
0202,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0202,"Renato Alexandre",1,
0202,Ferrão,1,
0202,"Bicas (irmao do Becas)",1,
0203,"Protestos de Taxistas",1,
0203,"Mega Pic-Nic Continente",1,
0203,"Eduardo Taxista",1,
0203,"Fernando Medina",1,
0203,Uber,1,
0203,"Motoristas Uber",1,
0204,Hotéis,1,
0204,Booking,1,
0204,"Check in",1,
0204,"Late Check out",1,
0205,"Criminosos incompetentes",1,
0205,"Populares que insultam criminosos",1,
0205,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0205,"Inês Lopes Gonçalves",1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0206,"Nuno Graciano",1,
0206,Xavier,1,
0207,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0207,"Octávio Machado",1,
0207,"Kátia Aveiro",1,
0207,"José Pereira",1,
0207,"Maria Leonor Ferreira",1,
0207,"Maria Silvia",1,
0207,"Sérgio Santos",1,
0207,JN,1,
0207,Eusébio,1,
0207,"Fernando Peyroteo",1,
0208,"5 de Outubro",1,
0208,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0208,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0208,"Rui Rio",1,
0208,"Santana Lopes",1,
0208,"Judite Sousa",1,
0208,"Luísa Trindade",1,
0208,"Protestos em lírico",1,
0208,"Bancário de Vizeu",1,
0208,Expofacic,1,
0208,"Mickael Carreira",1,
0208,"José Peseiro",1,
0208,"Luisão (futebolista)",1,
0208,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0208,"Cavaco Silva",1,
0209,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0209,"Pedro Dias",1,
0209,"Abdessalam Tazi",1,
0209,"Prisioneiros Vegan",1,
0209,"Cadeia de Monsanto",1,
0209,"Vale e Azevedo",1,
0209,"José Sócrates",1,https://upload.wikimedia.org/wikipedia/commons/7/78/Josesocrates09082006.jpg
0209,"Isaltino Morais",1,
0209,"Prisão da Carregueira",1,
0210,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0210,"Kátia Aveiro",1,
0210,"Dolores Aveiro",1,
0210,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
0210,"Filipa Castro",1,
0210,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0210,"José Peseiro",1,
0210,"Judite Sousa",1,
0210,"Vitor Gonçalves",1,
0210,"Maria do Céu Santos",1,
0210,"Fernando Seara",1,
0211,"André Ventura",1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Andr%C3%A9_Ventura_VIVA_24.jpg/1024px-Andr%C3%A9_Ventura_VIVA_24.jpg
0211,"Tino de Rans",1,
0211,"Maria Helena",1,
0211,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0211,"Moita Flores",1,
0211,"Rui Rio",1,
0211,"Hernani Carvalho",1,
0211,"Fernando Mendes",1,
0211,"Jair Bolsonaro",1,
0211,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
0211,"Correio da Manhã",1,
0211,"António Salazar",1,
0212,"Laura Figueiredo",1,
0212,"Luís Oliveira",1,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0212,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0212,"Daniel Leitão",1,
0212,Xavier,1,
0212,Youtubers,1,
0212,"Mães de Youtubers",1,
0213,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0213,"Questionários escolares",1,
0213,"Victoria Beckham",1,
0213,"TV Guia",1,
0213,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
0214,"Tia Kátia",1,
0214,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0214,"Marco Costa",1,
0214,"Paulo Futre",1,
0214,CMTV,1,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0214,"José Manuel Freitas",1,
0214,Nani,1,
0214,"Francisco Moita Flores",1,
0215,"Santana Lopes",1,
0215,Tim,1,
0215,"Tupac Shakur",1,
0215,"Nuno Graciano",1,
0215,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0215,"Michael Nice",1,
0215,"Marcelo Rebelo de Sousa",1,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0215,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
0215,"Gisela João",1,
0215,"Rui Veloso",1,
0216,"Prós e Contras",1,
0216,"Me Too",1,
0216,"Carolina Patrocínio",1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png/330px-Carolina_Patroc%C3%ADnio_%28XXII_Globos_de_Ouro%2C_2017%29.png
0216,"Raquel Varela",1,
0216,"Isabel Moreira",1,
0216,"Maria Vieira",1,
0216,"Fátima Campos Ferreira",1,https://cision-wp-files.s3.amazonaws.com/pt/wp-content/uploads/2020/09/11120339/Fatima-Campos1.png
0216,"Dr. Coimbra de Matos",1,
0216,"Cristiano Ronaldo",1,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0216,"Paulo Sande",1,
0217,"Prós e Contras",1,
0217,"Me Too",1,
0217,"Fátima Campos Ferreira",1,https://cision-wp-files.s3.amazonaws.com/pt/wp-content/uploads/2020/09/11120339/Fatima-Campos1.png
0217,"Fernando Rocha (humorista)",1,
0217,"Daniel Cardoso",1,
0217,"Michel Foucault",1,
0217,"Amigas da Avó",1,
0217,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0218,"Maria Leal",1,
0218,"Ricardo Salgado",1,
